age,balance,housing,loan,duration,campaign,y,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,poutcome_other,poutcome_success,poutcome_unknown
36,7222,1,0,104,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
51,4305,1,0,126,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
35,415,0,0,164,2,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False
64,2352,0,0,153,2,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
80,155,0,0,209,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False
34,263,0,0,203,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
70,4982,0,0,794,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
29,3528,0,0,104,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
26,401,0,0,188,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
32,390,1,1,100,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
33,79,1,0,389,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
37,565,0,0,329,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False
30,451,0,0,173,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
41,1646,1,0,258,1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False
28,437,0,0,338,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
74,935,0,0,226,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False
33,228,0,0,110,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
29,2929,0,0,232,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26,440,0,0,54,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
72,2304,0,0,510,4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True
27,145,1,0,121,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
18,348,0,0,443,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True
54,1182,1,0,118,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
53,4968,0,0,109,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
46,640,1,0,246,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False
37,88,0,0,195,1,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False
67,704,0,0,613,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False
47,97,1,0,220,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,2037,0,0,160,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False
60,182,0,0,141,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
34,1221,1,0,182,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
36,994,0,0,211,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
37,7622,1,1,111,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
37,2283,0,0,243,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False
37,4596,1,0,218,2,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False
32,473,0,1,292,3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
51,0,0,0,662,2,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False
77,397,0,0,300,3,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True
83,0,0,0,201,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
35,62,0,0,226,2,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
47,3745,0,0,113,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
42,756,0,0,116,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
53,3634,0,0,211,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
47,834,0,0,165,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
58,226,1,1,135,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
32,2976,1,0,269,5,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False
80,594,0,0,128,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
46,273,1,0,583,6,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
62,1456,0,0,522,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
21,130,0,0,113,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
78,832,0,0,97,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
20,291,0,0,172,5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
43,10072,0,0,98,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
66,3409,0,0,801,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
44,618,0,0,193,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True
78,3417,0,0,309,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False
42,27696,0,0,176,2,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
34,1076,0,0,152,1,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False
34,133,0,0,171,2,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False
66,587,0,0,457,2,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
40,1509,0,0,333,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
54,1624,0,0,166,3,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
31,136,0,0,228,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
33,386,0,0,317,1,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False
19,608,0,0,236,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False
31,1282,0,0,144,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24,598,0,0,762,1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False
23,2530,0,0,411,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True
29,3290,0,0,430,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
28,4745,0,0,360,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
31,533,0,0,372,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
50,2611,0,0,177,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False
22,123,0,0,267,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False
55,184,0,0,18,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
34,2838,1,0,620,3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
54,4401,0,0,414,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False
59,138,1,1,106,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
32,1026,1,0,289,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True
54,2206,0,0,260,1,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False
27,168,0,0,271,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
77,3324,0,0,289,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False
40,260,1,0,306,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
63,0,0,0,263,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False
37,2987,1,0,216,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
48,1230,1,0,328,2,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False
27,535,0,0,159,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False
28,2335,0,0,624,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
35,8000,0,0,331,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
29,-27,0,0,270,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
68,1146,0,0,356,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False
53,1004,0,0,393,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37,197,0,0,234,1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False
65,679,0,0,593,2,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False
32,376,0,0,457,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
58,169,0,0,336,3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
37,393,1,0,567,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False
37,29,0,0,404,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
63,1486,0,0,698,5,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
34,920,0,0,526,3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
26,104,0,0,7,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
50,3608,1,0,196,8,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
70,1164,0,0,338,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
50,0,1,0,109,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
56,870,0,0,220,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
57,9367,0,0,700,4,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False
29,1374,0,0,1205,2,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False
75,6027,0,0,809,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False
50,1830,0,0,318,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
35,18,1,1,62,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
24,1,0,0,396,5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
46,349,0,0,466,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
48,-63,0,1,7,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False
29,865,0,0,248,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
54,2152,0,0,226,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
56,448,1,1,556,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
72,5715,0,0,1114,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False
74,3810,1,0,492,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
27,39,0,0,379,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False
52,583,0,0,376,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
50,2695,0,0,312,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
79,1058,0,0,564,5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
38,1276,0,0,272,2,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
73,2850,0,0,157,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
33,2364,0,0,508,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
49,209,0,0,26,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
53,53,1,0,387,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True
64,1612,0,0,336,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False
38,4321,0,0,252,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
27,6421,0,0,315,3,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
84,639,0,0,353,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True
70,4531,0,0,445,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
62,3114,0,0,243,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False
41,1,1,0,327,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,1070,1,0,30,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
53,195,1,0,472,1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False
30,3144,0,0,212,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
58,1230,0,0,420,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False
61,1088,1,0,254,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,5993,0,0,165,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
35,1880,0,0,154,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
37,3236,0,0,291,2,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
67,3240,0,0,129,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
30,780,1,0,339,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
60,0,0,0,321,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
78,3208,0,0,351,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True
47,1568,1,0,226,3,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False
61,1191,0,0,214,4,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
53,1356,1,0,429,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
47,368,0,0,403,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
46,706,0,0,588,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False
30,499,1,0,145,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
51,2635,0,0,407,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False
70,4,0,0,122,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
31,411,0,0,91,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
31,2616,0,0,374,1,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False
24,2573,0,0,375,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True
21,215,0,0,382,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False
71,3230,0,0,341,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False
25,1179,0,0,131,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
78,680,0,0,838,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
49,3293,0,0,260,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
52,726,1,0,699,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,2781,1,0,168,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25,3713,0,0,323,2,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False
33,152,1,0,202,2,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False
60,0,0,0,641,4,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
33,576,0,0,220,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
28,1925,0,0,252,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
30,265,1,0,681,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
29,70,0,0,393,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True
28,0,0,0,201,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
52,388,0,0,272,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
59,1727,0,0,500,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False
38,205,0,0,332,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
56,12356,1,0,410,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
33,2881,0,0,289,1,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False
31,846,0,0,405,3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False
39,613,0,0,211,2,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False
40,2266,0,0,175,3,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False
33,9317,0,0,267,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
28,742,0,0,236,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
66,2149,1,0,135,2,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
29,459,0,0,376,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
27,567,0,0,523,3,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False
32,344,0,0,530,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True
67,1430,0,0,283,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False
39,265,1,0,93,1,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False
46,38,0,0,181,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False
58,139,0,0,188,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
29,124,0,0,125,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
54,3538,0,0,820,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True
23,691,0,0,1178,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False
47,973,0,0,489,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False
26,531,0,1,57,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
26,681,0,1,137,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
28,128,0,0,460,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False
37,1967,1,0,774,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32,500,1,0,24,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
60,162,0,0,74,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
55,379,0,0,275,3,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
27,1408,0,0,242,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
45,1831,0,0,275,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
63,641,0,0,417,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True
60,1047,0,0,173,3,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False
29,455,0,0,214,2,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False
32,554,1,0,101,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,8103,0,0,473,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
59,4007,0,0,581,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
54,65,0,0,309,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
23,922,0,0,538,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
33,523,1,0,86,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True
48,0,0,0,270,5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True
39,108,0,0,589,3,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False
26,4613,0,0,663,3,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False
34,813,1,0,114,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
28,118,0,0,85,2,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
83,0,0,0,664,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False
33,1388,1,0,158,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
26,515,0,0,775,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
55,1212,0,0,178,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True
26,1064,0,0,113,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True
41,70,0,0,14,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False
55,8304,0,0,201,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True
57,2986,0,0,1563,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False
30,0,0,0,318,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36,1368,0,0,516,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False
33,272,1,0,326,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,-46,1,0,154,2,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False
65,1840,0,0,383,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
33,427,0,0,12,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True
28,168,0,0,347,3,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False
70,2346,0,0,421,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False
51,176,1,1,8,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21,200,0,0,8,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
44,317,1,1,4,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True
31,515,0,0,296,5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
28,223,1,0,303,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
28,75,0,0,7,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
32,1402,0,0,52,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
45,0,0,0,5,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
36,134,0,1,36,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
34,1087,0,0,7,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
29,3310,0,0,344,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
49,228,1,0,407,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
27,644,0,0,657,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False
28,330,0,0,226,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
37,4708,0,0,238,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
54,496,0,0,161,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False
65,952,0,0,310,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True
31,90,0,1,35,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
27,268,0,0,32,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
62,5008,0,0,139,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
30,1165,0,0,204,2,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False
39,70,0,0,346,2,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
26,1066,0,0,112,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False
62,0,1,1,106,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30,1288,0,0,6,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
33,172,0,0,13,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
51,0,0,0,302,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
56,699,0,0,54,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
22,361,0,0,140,4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
68,3701,0,0,149,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
38,0,1,0,187,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36,2823,1,0,215,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False
35,3544,1,0,380,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
23,508,0,0,544,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
63,1490,0,0,506,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True
39,1970,1,0,30,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False
59,448,0,0,198,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
34,592,1,0,49,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
49,1405,0,0,29,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
59,101,0,1,29,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
63,48,0,0,251,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True
34,158,0,0,190,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
36,4721,0,0,150,1,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False
31,877,0,0,192,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
28,187,0,0,206,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
80,8304,0,0,712,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False
39,276,0,0,334,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True
34,44,0,0,118,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
83,4761,0,0,294,2,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False
31,147,0,0,163,2,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
39,323,0,0,874,2,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False
50,2971,0,0,722,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
27,240,1,1,46,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
50,2,0,0,2389,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
30,799,0,0,674,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True
73,508,0,0,154,4,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False
67,2540,0,0,278,5,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
29,322,0,0,434,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
36,495,0,0,187,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
24,358,0,0,245,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False
58,256,0,0,508,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False
30,2371,0,0,661,1,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False
21,53,0,0,270,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True
27,861,0,0,212,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True
56,602,0,0,458,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
66,4041,0,0,713,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28,304,0,0,516,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True
71,275,0,0,293,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False
26,12,0,0,563,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False
30,4082,0,0,215,1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False
30,166,0,0,30,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
31,1126,0,0,20,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
31,938,0,0,472,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
31,4533,0,0,262,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
62,1742,0,0,167,2,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
32,46,1,0,485,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True
68,2027,0,0,619,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False
37,3221,0,0,379,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27,1720,0,0,910,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
59,1194,1,0,132,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
35,294,1,0,238,6,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False
45,2033,0,0,243,5,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False
51,0,1,1,177,4,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
76,4984,0,0,126,3,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
27,2786,0,0,270,2,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False
64,3189,0,0,208,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True
28,2725,0,0,292,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False
48,1290,0,0,58,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
38,2946,0,0,605,3,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True
66,1230,0,0,288,6,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False
30,572,0,0,339,3,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
38,1630,1,0,101,3,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
39,1435,0,0,383,1,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False
24,403,0,0,247,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
30,436,1,0,1720,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True
